"sema_id","int","ctrl","relax2","exp1","rumi2","reap1","dist2","sup1","PSS","NA."
"5611154",NA,NA,NA,NA,NA,NA,NA,NA,2,5.36363636363636
"5611154",NA,NA,NA,NA,NA,NA,NA,NA,2,5.36363636363636
"5611154",NA,NA,NA,NA,NA,NA,NA,NA,2,5.36363636363636
"5611154",NA,NA,NA,NA,NA,NA,NA,NA,2,5.36363636363636
"5611154",NA,NA,NA,NA,NA,NA,NA,NA,2,5.36363636363636
"5611154",NA,NA,NA,NA,NA,NA,NA,NA,2,5.36363636363636
"5611154",NA,NA,NA,NA,NA,NA,NA,NA,2,5.36363636363636
"5611154",NA,NA,NA,NA,NA,NA,NA,NA,2,5.36363636363636
"5611154",NA,NA,NA,NA,NA,NA,NA,NA,2,5.36363636363636
"5611154",NA,NA,NA,NA,NA,NA,NA,NA,2,5.36363636363636
"5611154",NA,NA,NA,NA,NA,NA,NA,NA,2,5.36363636363636
"5611154",NA,NA,NA,NA,NA,NA,NA,NA,2,5.36363636363636
"5611154",NA,NA,NA,NA,NA,NA,NA,NA,2,5.36363636363636
"5611154",NA,NA,NA,NA,NA,NA,NA,NA,2,5.36363636363636
"5611154",NA,NA,NA,NA,NA,NA,NA,NA,2,5.36363636363636
"5611154",NA,NA,NA,NA,NA,NA,NA,NA,2,5.36363636363636
"5611154",NA,NA,NA,NA,NA,NA,NA,NA,2,5.36363636363636
"5611154",NA,NA,NA,NA,NA,NA,NA,NA,2,5.36363636363636
"5611154",NA,NA,NA,NA,NA,NA,NA,NA,2,5.36363636363636
"5611154",NA,NA,NA,NA,NA,NA,NA,NA,2,5.36363636363636
"5611154",NA,NA,NA,NA,NA,NA,NA,NA,2,5.36363636363636
"5701455",NA,NA,NA,NA,NA,NA,NA,NA,2,2.45454545454545
"5701455",10,80,0,0,0,0,0,0,2,2.45454545454545
"5701455",25,100,0,69,0,0,0,0,2,2.45454545454545
"5701455",80,70,0,89,0,75,0,0,2,2.45454545454545
"5701455",60,62,0,0,0,1,1,0,2,2.45454545454545
"5701455",20,70,0,0,0,0,0,0,2,2.45454545454545
"5701455",10,72,0,0,0,0,0,17,2,2.45454545454545
"5701455",17,71,0,0,0,1,0,51,2,2.45454545454545
"5701455",20,49,0,48,0,0,0,50,2,2.45454545454545
"5701455",67,68,0,0,0,0,0,0,2,2.45454545454545
"5701455",40,18,0,53,0,0,50,0,2,2.45454545454545
"5701455",NA,NA,NA,NA,NA,NA,NA,NA,2,2.45454545454545
"5701455",81,60,0,61,0,61,0,46,2,2.45454545454545
"5701455",21,56,0,3,0,0,0,47,2,2.45454545454545
"5701455",NA,NA,NA,NA,NA,NA,NA,NA,2,2.45454545454545
"5701455",23,23,0,0,0,0,0,49,2,2.45454545454545
"5701455",10,61,0,2,0,0,0,47,2,2.45454545454545
"5701455",26,59,0,0,0,0,0,0,2,2.45454545454545
"5701455",10,9,0,0,0,0,0,53,2,2.45454545454545
"5701455",68,63,0,0,0,0,0,3,2,2.45454545454545
"5701455",37,0,0,75,0,0,0,0,2,2.45454545454545
"5701455",21,44,0,0,0,0,0,46,2,2.45454545454545
"5701455",25,27,0,0,0,0,0,0,2,2.45454545454545
"5701455",8,62,0,0,0,0,0,49,2,2.45454545454545
"5701455",12,48,0,0,0,0,0,0,2,2.45454545454545
"5701455",11,60,0,0,0,0,0,0,2,2.45454545454545
"5701455",10,0,0,0,3,2,3,0,2,2.45454545454545
"5701455",17,62,0,59,0,2,0,0,2,2.45454545454545
"5701455",69,26,3,0,2,1,1,1,2,2.45454545454545
"5701455",10,0,0,0,0,1,0,1,2,2.45454545454545
"5701455",6,77,0,0,0,0,0,0,2,2.45454545454545
"5701455",5,16,0,0,0,0,0,0,2,2.45454545454545
"5701455",20,79,0,12,0,0,0,0,2,2.45454545454545
"5701455",NA,NA,NA,NA,NA,NA,NA,NA,2,2.45454545454545
"5701455",38,71,0,51,1,0,0,0,2,2.45454545454545
"5701455",8,72,0,0,0,0,2,1,2,2.45454545454545
"5701455",24,77,0,76,0,0,4,16,2,2.45454545454545
"5701455",60,0,0,0,0,0,1,1,2,2.45454545454545
"5701455",NA,NA,NA,NA,NA,NA,NA,NA,2,2.45454545454545
"5701455",11,33,0,3,0,0,0,0,2,2.45454545454545
"5701455",NA,NA,NA,NA,NA,NA,NA,NA,2,2.45454545454545
"5701455",NA,NA,NA,NA,NA,NA,NA,NA,2,2.45454545454545
"5701455",5,28,0,0,0,0,0,0,2,2.45454545454545
"5701455",5,82,0,6,5,3,8,1,2,2.45454545454545
"5701455",6,63,1,0,0,0,0,0,2,2.45454545454545
"5701455",11,71,0,0,0,0,0,2,2,2.45454545454545
"5701455",14,74,1,0,0,0,0,0,2,2.45454545454545
"5701455",13,14,0,0,1,0,71,0,2,2.45454545454545
"5701455",NA,NA,NA,NA,NA,NA,NA,NA,2,2.45454545454545
"5701455",NA,NA,NA,NA,NA,NA,NA,NA,2,2.45454545454545
"5701455",76,19,1,0,74,0,32,83,2,2.45454545454545
"5701455",65,68,1,0,0,0,0,0,2,2.45454545454545
"5701455",10,16,3,0,1,0,1,3,2,2.45454545454545
"5701455",NA,NA,NA,NA,NA,NA,NA,NA,2,2.45454545454545
"5701455",13,68,0,0,0,1,0,0,2,2.45454545454545
"5701455",22,69,0,0,0,0,0,0,2,2.45454545454545
"5701455",11,71,0,0,0,0,0,0,2,2.45454545454545
"5701455",11,62,0,0,2,0,77,0,2,2.45454545454545
"5701455",NA,NA,NA,NA,NA,NA,NA,NA,2,2.45454545454545
"5701455",21,56,0,0,0,0,0,0,2,2.45454545454545
"5719498",46,45,19,48,42,33,NA,31,2,4.36363636363636
"5719498",NA,NA,NA,NA,NA,NA,NA,NA,2,4.36363636363636
"5719498",26,23,18,33,46,56,32,59,2,4.36363636363636
"5719498",40,78,26,45,50,59,27,36,2,4.36363636363636
"5719498",29,81,26,40,35,30,58,31,2,4.36363636363636
"5719498",52,84,1,50,54,16,61,50,2,4.36363636363636
"5719498",42,41,43,51,44,39,39,41,2,4.36363636363636
"5719498",NA,NA,NA,NA,NA,NA,NA,NA,2,4.36363636363636
"5719498",NA,NA,NA,NA,NA,NA,NA,NA,2,4.36363636363636
"5719498",44,54,0,49,42,53,60,50,2,4.36363636363636
"5719498",55,56,22,50,49,51,51,50,2,4.36363636363636
"5719498",42,52,51,60,58,50,57,49,2,4.36363636363636
"5719498",61,37,20,36,38,40,60,54,2,4.36363636363636
"5719498",NA,NA,NA,NA,NA,NA,NA,NA,2,4.36363636363636
"5719498",33,66,26,51,56,47,73,50,2,4.36363636363636
"5719498",NA,NA,NA,NA,NA,NA,NA,NA,2,4.36363636363636
"5719498",NA,NA,NA,NA,NA,NA,NA,NA,2,4.36363636363636
"5719498",52,62,17,51,36,60,50,58,2,4.36363636363636
"5719498",NA,NA,NA,NA,NA,NA,NA,NA,2,4.36363636363636
"5719498",NA,NA,NA,NA,NA,NA,NA,NA,2,4.36363636363636
"5719498",54,19,15,84,61,36,64,23,2,4.36363636363636
"5719498",52,42,18,62,57,58,63,31,2,4.36363636363636
"5719498",42,37,25,36,41,34,65,54,2,4.36363636363636
"5719498",65,74,17,61,63,35,65,67,2,4.36363636363636
"5719498",45,32,51,55,45,50,63,59,2,4.36363636363636
"5719498",NA,NA,NA,NA,NA,NA,NA,NA,2,4.36363636363636
"5719498",NA,NA,NA,NA,NA,NA,NA,NA,2,4.36363636363636
"5719498",NA,NA,NA,NA,NA,NA,NA,NA,2,4.36363636363636
"5719498",NA,NA,NA,NA,NA,NA,NA,NA,2,4.36363636363636
"5719498",55,38,24,44,45,52,57,54,2,4.36363636363636
"5719498",60,45,37,43,42,48,76,58,2,4.36363636363636
"5719498",62,65,21,45,57,44,52,50,2,4.36363636363636
"5719498",42,62,38,50,41,55,69,50,2,4.36363636363636
"5719498",84,35,11,60,60,26,76,49,2,4.36363636363636
"5719498",52,43,23,41,39,62,64,59,2,4.36363636363636
"5719498",58,59,58,50,55,56,77,48,2,4.36363636363636
"5719498",62,59,18,52,46,53,87,54,2,4.36363636363636
"5719498",56,61,36,47,50,54,58,54,2,4.36363636363636
"5719498",56,48,24,69,58,40,83,32,2,4.36363636363636
"5719498",61,48,32,60,33,36,70,50,2,4.36363636363636
"5719498",67,43,40,55,41,58,64,57,2,4.36363636363636
"5719498",NA,NA,NA,NA,NA,NA,NA,NA,2,4.36363636363636
"5719498",64,58,28,42,41,54,68,45,2,4.36363636363636
"5719498",67,32,57,58,56,31,70,56,2,4.36363636363636
"5719498",NA,NA,NA,NA,NA,NA,NA,NA,2,4.36363636363636
"5719498",54,42,31,53,41,60,81,50,2,4.36363636363636
"5719498",40,75,28,49,40,55,71,50,2,4.36363636363636
"5719498",42,57,30,57,56,39,65,39,2,4.36363636363636
"5719498",64,25,33,61,37,56,61,59,2,4.36363636363636
"5719498",57,54,9,42,28,56,67,53,2,4.36363636363636
"5719498",27,33,19,54,45,51,80,46,2,4.36363636363636
"5719498",NA,NA,NA,NA,NA,NA,NA,NA,2,4.36363636363636
"5719498",56,29,28,52,31,44,68,58,2,4.36363636363636
"5719498",39,60,30,46,41,56,92,49,2,4.36363636363636
"5719498",33,61,56,53,19,54,65,44,2,4.36363636363636
"5719498",NA,NA,NA,NA,NA,NA,NA,NA,2,4.36363636363636
"5719498",39,51,29,54,32,52,72,50,2,4.36363636363636
"5719498",NA,NA,NA,NA,NA,NA,NA,NA,2,4.36363636363636
"5719498",NA,NA,NA,NA,NA,NA,NA,NA,2,4.36363636363636
"5771804",8,5,4,5,5,2,3,96,1.5,2.45454545454545
"5771804",16,17,19,10,13,27,70,74,1.5,2.45454545454545
"5771804",26,76,5,6,11,11,89,94,1.5,2.45454545454545
"5771804",14,78,14,5,24,14,71,85,1.5,2.45454545454545
"5771804",6,85,93,0,5,100,89,100,1.5,2.45454545454545
"5771804",62,74,24,72,60,36,63,28,1.5,2.45454545454545
"5771804",0,98,0,0,0,0,0,93,1.5,2.45454545454545
"5771804",NA,NA,NA,NA,NA,NA,NA,NA,1.5,2.45454545454545
"5771804",15,40,10,6,16,8,18,90,1.5,2.45454545454545
"5771804",5,85,18,15,14,9,78,87,1.5,2.45454545454545
"5771804",23,75,19,9,7,16,16,85,1.5,2.45454545454545
"5771804",9,85,15,6,8,5,18,89,1.5,2.45454545454545
"5771804",NA,NA,NA,NA,NA,NA,NA,NA,1.5,2.45454545454545
"5771804",12,71,7,20,20,16,80,84,1.5,2.45454545454545
"5771804",7,83,0,12,6,11,6,67,1.5,2.45454545454545
"5771804",13,84,2,1,5,5,80,92,1.5,2.45454545454545
"5771804",15,72,3,5,10,3,13,84,1.5,2.45454545454545
"5771804",17,16,22,8,10,11,8,91,1.5,2.45454545454545
"5771804",NA,NA,NA,NA,NA,NA,NA,NA,1.5,2.45454545454545
"5771804",17,66,8,14,12,3,11,17,1.5,2.45454545454545
"5771804",16,86,14,12,11,12,85,85,1.5,2.45454545454545
"5771804",6,86,0,0,0,1,0,98,1.5,2.45454545454545
"5771804",18,80,15,10,16,12,14,12,1.5,2.45454545454545
"5771804",NA,NA,NA,NA,NA,NA,NA,NA,1.5,2.45454545454545
"5771804",15,88,3,6,11,7,1,7,1.5,2.45454545454545
"5771804",9,80,5,5,7,0,16,0,1.5,2.45454545454545
"5771804",16,81,78,0,0,90,4,100,1.5,2.45454545454545
"5771804",12,86,14,14,17,7,7,8,1.5,2.45454545454545
"5771804",9,80,8,0,9,2,8,75,1.5,2.45454545454545
"5771804",10,0,0,0,0,0,0,100,1.5,2.45454545454545
"5771804",7,81,5,0,0,2,0,9,1.5,2.45454545454545
"5771804",NA,NA,NA,NA,NA,NA,NA,NA,1.5,2.45454545454545
"5771804",21,83,12,10,0,7,16,91,1.5,2.45454545454545
"5771804",5,93,12,0,0,8,0,2,1.5,2.45454545454545
"5771804",7,94,0,0,0,0,0,100,1.5,2.45454545454545
"5771804",11,95,0,0,0,0,0,100,1.5,2.45454545454545
"5771804",13,100,0,1,2,0,0,100,1.5,2.45454545454545
"5771804",3,92,0,2,3,1,0,1,1.5,2.45454545454545
"5771804",17,77,1,0,7,9,13,97,1.5,2.45454545454545
"5771804",8,84,0,5,0,0,0,86,1.5,2.45454545454545
"5771804",10,99,6,0,12,0,7,0,1.5,2.45454545454545
"5771804",16,97,0,0,0,0,0,0,1.5,2.45454545454545
"5771804",8,93,0,0,0,0,0,95,1.5,2.45454545454545
"5771804",15,96,0,1,6,10,4,86,1.5,2.45454545454545
"5771804",18,85,0,0,0,0,0,0,1.5,2.45454545454545
"5771804",5,65,0,0,5,5,0,97,1.5,2.45454545454545
"5771804",3,76,0,0,1,0,0,0,1.5,2.45454545454545
"5771804",17,89,0,0,1,0,4,100,1.5,2.45454545454545
"5771804",NA,NA,NA,NA,NA,NA,NA,NA,1.5,2.45454545454545
"5771804",NA,NA,NA,NA,NA,NA,NA,NA,1.5,2.45454545454545
"5771804",13,87,0,0,0,0,0,100,1.5,2.45454545454545
"5771804",1,91,6,0,0,0,0,95,1.5,2.45454545454545
"5771804",10,94,0,0,0,0,0,100,1.5,2.45454545454545
"5771804",12,100,0,0,0,0,0,99,1.5,2.45454545454545
"5771804",12,98,0,0,0,4,0,89,1.5,2.45454545454545
"5771804",NA,NA,NA,NA,NA,NA,NA,NA,1.5,2.45454545454545
"5771804",12,98,1,4,1,0,0,100,1.5,2.45454545454545
"5771804",NA,NA,NA,NA,NA,NA,NA,NA,1.5,2.45454545454545
"5771804",0,100,0,0,0,0,0,100,1.5,2.45454545454545
"5771804",10,94,0,0,0,0,0,92,1.5,2.45454545454545
"5771804",18,0,0,0,0,0,5,0,1.5,2.45454545454545
"5771804",0,NA,NA,NA,NA,NA,NA,NA,1.5,2.45454545454545
"5771804",12,13,10,3,7,16,13,88,1.5,2.45454545454545
"5771804",19,89,8,3,3,0,0,88,1.5,2.45454545454545
"5771804",9,90,0,0,0,0,84,97,1.5,2.45454545454545
"5771804",19,93,6,12,100,7,13,98,1.5,2.45454545454545
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",0,91,66,77,77,65,72,0,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",40,80,65,72,60,66,66,23,1,2.09090909090909
"5920555",56,72,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",63,60,71,75,30,70,70,30,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",58,70,62,74,72,46,70,21,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",57,66,70,81,45,70,80,10,1,2.09090909090909
"5920555",56,68,59,75,45,55,76,10,1,2.09090909090909
"5920555",58,61,63,77,44,57,64,9,1,2.09090909090909
"5920555",68,72,70,68,57,65,70,18,1,2.09090909090909
"5920555",56,74,65,61,71,67,78,14,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",55,72,62,44,46,59,73,33,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",65,75,60,65,62,70,72,22,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",59,20,70,63,41,62,65,29,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",62,87,62,70,61,62,72,14,1,2.09090909090909
"5920555",66,66,68,66,60,65,36,16,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",61,68,62,66,60,61,65,21,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",61,60,65,68,52,60,72,20,1,2.09090909090909
"5920555",64,70,63,66,62,65,72,20,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5920555",NA,NA,NA,NA,NA,NA,NA,NA,1,2.09090909090909
"5979121",14,95,11,12,10,8,75,14,1.75,4.81818181818182
"5979121",67,69,78,20,23,78,29,70,1.75,4.81818181818182
"5979121",88,86,88,74,17,76,22,10,1.75,4.81818181818182
"5979121",85,76,71,82,85,20,77,82,1.75,4.81818181818182
"5979121",78,83,4,17,78,7,81,73,1.75,4.81818181818182
"5979121",83,87,20,16,12,15,20,84,1.75,4.81818181818182
"5979121",25,82,79,59,65,82,82,18,1.75,4.81818181818182
"5979121",86,71,81,13,84,88,93,80,1.75,4.81818181818182
"5979121",95,93,93,95,93,88,90,93,1.75,4.81818181818182
"5979121",79,80,80,78,80,80,80,76,1.75,4.81818181818182
"5979121",92,88,82,23,78,80,22,82,1.75,4.81818181818182
"5979121",78,75,13,12,17,16,23,16,1.75,4.81818181818182
"5979121",89,94,81,88,91,90,88,95,1.75,4.81818181818182
"5979121",93,88,90,89,82,93,88,94,1.75,4.81818181818182
"5979121",86,88,82,92,90,87,92,84,1.75,4.81818181818182
"5979121",67,67,82,75,73,81,80,78,1.75,4.81818181818182
"5979121",92,71,34,28,24,32,70,71,1.75,4.81818181818182
"5979121",73,82,83,89,84,82,88,81,1.75,4.81818181818182
"5979121",77,75,90,82,84,83,86,88,1.75,4.81818181818182
"5979121",26,16,16,23,13,26,19,20,1.75,4.81818181818182
"5979121",78,88,84,85,90,87,93,88,1.75,4.81818181818182
"5979121",80,82,90,83,85,73,81,82,1.75,4.81818181818182
"5979121",78,83,82,71,87,79,76,81,1.75,4.81818181818182
"5979121",65,76,72,73,82,76,59,79,1.75,4.81818181818182
"5979121",76,81,71,67,81,76,77,70,1.75,4.81818181818182
"5979121",83,78,86,84,82,88,87,86,1.75,4.81818181818182
"5979121",75,85,71,72,73,71,75,75,1.75,4.81818181818182
"5979121",73,37,31,32,30,30,38,38,1.75,4.81818181818182
"5979121",79,74,76,76,72,69,71,76,1.75,4.81818181818182
"5979121",67,69,64,68,65,67,69,68,1.75,4.81818181818182
"5979121",67,63,67,61,65,64,64,63,1.75,4.81818181818182
"5979121",62,61,59,60,59,63,61,58,1.75,4.81818181818182
"5979121",56,57,54,56,57,60,55,56,1.75,4.81818181818182
"5979121",60,69,65,67,61,63,65,70,1.75,4.81818181818182
"5979121",61,57,59,60,60,56,59,57,1.75,4.81818181818182
"5979121",59,62,62,63,63,62,63,65,1.75,4.81818181818182
"5979121",81,73,71,73,69,73,74,70,1.75,4.81818181818182
"5979121",63,61,63,61,59,59,61,61,1.75,4.81818181818182
"5979121",74,68,32,32,31,31,32,35,1.75,4.81818181818182
"5979121",37,36,33,36,32,36,32,35,1.75,4.81818181818182
"5979121",35,25,22,22,20,27,33,27,1.75,4.81818181818182
"5979121",61,62,62,61,62,60,64,64,1.75,4.81818181818182
"5979121",61,64,61,63,68,65,63,63,1.75,4.81818181818182
"5979121",67,65,73,71,73,65,63,70,1.75,4.81818181818182
"5979121",61,62,58,56,58,56,60,59,1.75,4.81818181818182
"5979121",60,64,61,66,62,65,64,64,1.75,4.81818181818182
"5979121",65,66,68,72,73,71,72,71,1.75,4.81818181818182
"5979121",56,61,61,65,65,61,64,63,1.75,4.81818181818182
"5979121",63,66,67,63,64,64,67,63,1.75,4.81818181818182
"5979121",50,65,18,28,26,36,21,15,1.75,4.81818181818182
"5979121",66,63,64,68,64,69,74,67,1.75,4.81818181818182
"5979121",68,65,77,74,68,67,76,71,1.75,4.81818181818182
"5979121",64,64,63,64,65,69,67,64,1.75,4.81818181818182
"5979121",60,62,69,65,67,67,66,70,1.75,4.81818181818182
"5979121",64,61,63,65,64,63,63,62,1.75,4.81818181818182
"5979121",64,65,68,65,65,64,67,65,1.75,4.81818181818182
"5979121",72,71,67,65,64,65,66,63,1.75,4.81818181818182
"5979121",67,65,69,68,70,69,69,67,1.75,4.81818181818182
"5979121",63,63,62,63,63,60,60,69,1.75,4.81818181818182
"5979121",61,65,63,68,62,64,67,66,1.75,4.81818181818182
"5979121",68,67,72,79,70,75,66,74,1.75,4.81818181818182
"5979121",63,64,65,66,66,67,64,62,1.75,4.81818181818182
"5979121",66,63,62,67,65,64,64,64,1.75,4.81818181818182
"6008240",20,27,0,3,0,0,68,73,1.25,2.72727272727273
"6008240",8,100,0,22,0,0,0,0,1.25,2.72727272727273
"6008240",27,16,0,7,68,70,0,80,1.25,2.72727272727273
"6008240",30,94,0,77,85,6,78,0,1.25,2.72727272727273
"6008240",8,100,0,96,0,0,70,0,1.25,2.72727272727273
"6008240",12,0,3,66,70,63,4,0,1.25,2.72727272727273
"6008240",29,100,79,0,68,64,80,15,1.25,2.72727272727273
"6008240",28,100,3,30,67,70,0,18,1.25,2.72727272727273
"6008240",17,84,0,0,5,0,1,99,1.25,2.72727272727273
"6008240",76,87,0,100,8,74,21,0,1.25,2.72727272727273
"6008240",NA,NA,NA,NA,NA,NA,NA,NA,1.25,2.72727272727273
"6008240",39,100,0,30,5,100,91,78,1.25,2.72727272727273
"6008240",65,15,6,0,7,0,7,10,1.25,2.72727272727273
"6008240",15,84,9,0,6,0,0,8,1.25,2.72727272727273
"6008240",63,23,84,78,65,12,8,7,1.25,2.72727272727273
"6008240",20,100,0,78,5,0,76,0,1.25,2.72727272727273
"6008240",4,4,0,80,0,0,74,0,1.25,2.72727272727273
"6008240",22,80,1,74,7,0,5,4,1.25,2.72727272727273
"6008240",80,0,2,61,0,5,0,0,1.25,2.72727272727273
"6008240",79,4,94,9,9,12,0,68,1.25,2.72727272727273
"6008240",9,0,3,72,4,10,0,81,1.25,2.72727272727273
"6008240",6,99,0,0,6,0,0,0,1.25,2.72727272727273
"6008240",70,0,0,1,0,0,0,0,1.25,2.72727272727273
"6008240",0,100,0,0,0,0,0,0,1.25,2.72727272727273
"6008240",68,0,0,68,0,3,0,0,1.25,2.72727272727273
"6008240",0,100,0,70,0,0,0,0,1.25,2.72727272727273
"6008240",1,98,0,0,0,0,0,0,1.25,2.72727272727273
"6008240",0,2,0,0,0,0,0,0,1.25,2.72727272727273
"6008240",96,100,1,83,2,0,5,0,1.25,2.72727272727273
"6008240",0,0,2,0,0,0,0,0,1.25,2.72727272727273
"6008240",NA,NA,NA,NA,NA,NA,NA,NA,1.25,2.72727272727273
"6008240",11,100,0,98,0,0,2,0,1.25,2.72727272727273
"6008240",0,9,0,4,0,2,0,0,1.25,2.72727272727273
"6008240",0,100,4,0,0,0,0,0,1.25,2.72727272727273
"6008240",0,100,0,100,0,0,0,0,1.25,2.72727272727273
"6008240",0,100,0,0,0,0,0,0,1.25,2.72727272727273
"6008240",NA,NA,NA,NA,NA,NA,NA,NA,1.25,2.72727272727273
"6008240",78,72,0,87,69,18,12,33,1.25,2.72727272727273
"6008240",0,100,0,0,1,0,0,0,1.25,2.72727272727273
"6008240",75,19,0,72,81,4,29,19,1.25,2.72727272727273
"6008240",0,100,0,0,0,0,0,0,1.25,2.72727272727273
"6008240",0,100,0,0,0,0,4,0,1.25,2.72727272727273
"6008240",21,100,1,73,29,33,18,27,1.25,2.72727272727273
"6008240",4,100,0,73,0,0,0,0,1.25,2.72727272727273
"6008240",0,0,0,0,0,0,0,0,1.25,2.72727272727273
"6008240",16,72,0,10,0,11,0,0,1.25,2.72727272727273
"6008240",22,87,0,75,0,0,0,0,1.25,2.72727272727273
"6008240",0,3,0,2,0,0,2,0,1.25,2.72727272727273
"6008240",0,0,0,33,0,11,0,78,1.25,2.72727272727273
"6008240",2,100,0,70,2,0,22,0,1.25,2.72727272727273
"6008240",0,100,0,0,2,0,0,3,1.25,2.72727272727273
"6008240",2,2,2,0,0,3,0,0,1.25,2.72727272727273
"6008240",0,2,0,0,0,0,0,0,1.25,2.72727272727273
"6008240",0,100,0,0,0,0,0,0,1.25,2.72727272727273
"6008240",75,4,1,1,24,84,82,77,1.25,2.72727272727273
"6008240",76,0,0,10,56,17,70,82,1.25,2.72727272727273
"6008240",70,21,0,0,19,63,79,78,1.25,2.72727272727273
"6008240",15,0,0,2,6,23,76,75,1.25,2.72727272727273
"6008240",12,100,0,84,0,22,28,0,1.25,2.72727272727273
"6008240",0,100,0,1,0,0,0,0,1.25,2.72727272727273
"6008240",32,100,67,78,12,13,0,64,1.25,2.72727272727273
"6008240",62,27,62,31,1,0,5,73,1.25,2.72727272727273
"6008240",NA,NA,NA,NA,NA,NA,NA,NA,1.25,2.72727272727273
"6037702",22,100,15,28,64,23,71,82,1.25,4
"6037702",26,20,0,36,69,66,65,36,1.25,4
"6037702",84,77,10,65,21,15,16,12,1.25,4
"6037702",71,42,1,68,75,9,78,28,1.25,4
"6037702",67,71,8,28,26,72,72,72,1.25,4
"6037702",40,75,18,5,75,21,64,18,1.25,4
"6037702",23,100,14,31,79,32,100,34,1.25,4
"6037702",6,62,13,59,36,34,81,29,1.25,4
"6037702",36,16,2,31,79,18,82,81,1.25,4
"6037702",8,0,0,65,16,61,62,34,1.25,4
